"","회사이름","회사코드","리뷰코드","직종구분","재직상태","근무지역","등록일자","별점평가","승진기회","복지급여","워라밸","사내문화","경영진","기업장점","기업단점","바라는점","성장예상","추천여부"
"52",NA,"30139","1726872","IT/인터넷","전직원","경기","2020. 06. 30",80,60,100,80,80,60,"- 세 끼 식사 무료 제공, 의료비 지원 (급여대상 전체 및 주요 비급여대상 항목), 개인연금 불입액 1:1 매칭 지원 등 같은 자잘해보이지만 합치면 튼튼한 사회보장제도 같은 혜택들...- 물론 개중에 특이하거나 부도덕하거나 업무능력이 수준 이하인 이들도 있지만 전반적으로 젠틀하고 온건하고 업무능력이 뛰어난 동료들이 있는 곳- 기획자의 경우 글로벌 회사인 만큼 다양한 해외 출장 및 해외 법인과의 커뮤니케이션 기회가 있음","경영진 및 임원의 의견이 절대적이나 많은 경우 임직원들이 이해하고 공감할 만한 비전이나 뚜렷한 방향이 없는 경우가 많음. 세계 1위 기업이라고 하나 path-finder 보다는 fast-follower의 기질이 강함. 제품 기획 시 고객보다는 사업부의 이해가 절대적으로 작용하어 기획자로서 보람을 느끼기 어려운 구조","실패를 장려하지는 못해도 용인하는 문화가 생겨 경영진 스스로 자신감을 가지고 뚜렷한 비전과 목적의식을 임직원과 공유했으면 좋겠습니다.","비슷","이 기업을 추천 합니다!"
"53",NA,"30139","1726234","마케팅/시장조사","현직원","경기","2020. 06. 30",60,60,80,80,80,60,"아무래도 자유로운 분위기를 시도하려는 노력이 있고 우리나라에서 가장 큰 기업이니 안정적으로 다닐수 있고 복지는 좋아요","보고를 위한 보고가 너무 많고 층층이 누적된 임원들에게 같은 보고를 여러번 해야하는 비효율적인 면이 많습니다. 그리고 조직이커서 융통성이 별로없습니다","제발 보고문화만 줄이고 이상한 데에 임원분들이 꽂히지 않았으면 좋겠습니다",NA,"이 기업을 추천 합니다!"
"54",NA,"30139","1726041","IT/인터넷","전직원","경북","2020. 06. 30",60,60,80,60,60,60,"대기업이라서 역시 식당과 복지가 굉장히 좋았습니다.그리고 통근버스가 너무나 잘되어 있습니다","업무처리 방식이 기대했던것보다는 체계적이지 않았습니다.효율성있는 처리방안 개선이 필요합니다","아랫사람말에 귀을 기울여서 새로운 문화 형성이 필요합니다","비슷","이 기업을 추천 합니다!"
"55",NA,"30139","1726029","IT/인터넷","전직원","서울","2020. 06. 30",100,80,100,60,100,100,"연차도 마음대로 쓸수있고 내부문화도 좋아서 일에만 집중할수있음","단순보고를 위한 페이퍼작업이 너무 많고 업무량이 많아서 매일 힘듦","지금처럼만 하면 될듯하다 조금 더 바란다면 사람을 더 뽑자","비슷","이 기업을 추천 합니다!"
"56",NA,"30139","1724415","엔지니어링","전직원","경기","2020. 06. 29",60,60,60,60,60,40,"연차를 마음대로 사용이 가능하며 원하면 본인의 업무적 깊이 또한 늘려나갈 수 있습니다. 무엇보다 성과금이 많은 계열로 오시면 적당한 보너스가 삶에 도움이 많이 됩니다. 탄력적 근무 시간으로 나름 만족합니다.","쓸데없는 미팅과 회의가 많습니다. 직급이 올라가면 상당한 부담을 가지고 일을 해야하며 그 누구도 도와주지 않습니다. 꼰대들이 많이 형성이 되었고 진급 적체까지는 아니지만 이미 구조가 역피라미드 구조가 되어 있기 때문에 직급만 달라진다 해서 바뀌는 것이 없습니다.","신규 인원들을 적극 영입하려는 의지를 가졌으면 하고 일도 중요하지만 프로들 개개인의 역량을 높일 수 있게 시간적으로 여유를 줘 자기개발 및 업무 역량을 높일 수 있는 기회를 많이 만들어 주면 좋겠습니다.","비슷","이 기업을 추천하지 않습니다."
"57",NA,"30139","1724090","유통/무역","전직원","해외","2020. 06. 28",80,80,80,60,60,60,"글로벌 1위의 자부심이 있으며 프로세스로 움직이고 스마트한 사람들이 많이 있어 적당히 해선 경쟁이 어려움","워라벨이 좀 어그러질때가 있으며 임원명령에 따라 빠르게 움직여야하고 보고를 위한 보고가 많은 편","좀더 수평적 구조이면 좋을거 같고 체계적으로 성장할수 있도록 speak up 문화가 생기길 바랍니다","성장","이 기업을 추천 합니다!"
"58",NA,"30139","1723803","금융/재무","전직원","경기","2020. 06. 28",80,60,100,40,40,20,"세계1등 기업의 자부심, 어디하나 크게 부족한것 없는 회사","무엇하나 특출난 장점은 없다. 인사의 적체가 매우 심하다.","업무 분배의효율성, 더 적극적으로 업무할수있도록 가이드해주는것이 필요함","비슷","이 기업을 추천하지 않습니다."
"59",NA,"30139","1723490","생산/제조","현직원","경기","2020. 06. 28",80,60,80,40,40,20,"모르는 사람이 없다보니 직장에 대한 설명이 필요없음성과금 잘 나오는 해에는 대기업 중에서도 높은 연봉","지원부서의 힘이 너무 강하고 맘대로임전문경영인 체제의 단점을 제대로 확인 가능MBO에 집착하는 구조로 미래에 관심이 없음무슨무슨전략회의, 무슨회의 이런식으로 회의를 좋아함엄청난 꼰대 문화","차라리 오너가가 전면에 나서는게 나을지도몇년전에 몇살 이상 임원들 단체로 집에 가셨는데 그 기준 재적용 필요","비슷","이 기업을 추천 합니다!"
"60",NA,"30139","1721836","IT/인터넷","전직원","서울","2020. 06. 26",60,80,80,80,80,80,"연차 눈치안보고 쓸 수 있으며 세계적 기업이라는 자부심이 있다. 복리후생도 1위기업답게 잘 되어있는 편.","야근이 많고, 수직적 기업문화가 심하다. 불필요한 문서보고가 많아서 비효율적이다.","안정적인 환경에서 다닐수있게 만들어줬으면 좋겠다","성장","이 기업을 추천 합니다!"
"61",NA,"30139","1721473","마케팅/시장조사","전직원","서울","2020. 06. 26",100,100,100,40,60,80,"최저 수준이 높다. 개인역량도 높이평가한다. 안되는것도 많은듯 하지만, 막상 못하는것도 없다. (업무적으로)","군대 문화같기도 하고 비효율 같아 보이는게 있지만, 큰 조직에는 불가피한 부분. 열심히 한 일이 그냥 묻히는 경우도 많다. 안 묻히는 일이 되게하는건 부서장 역량","경영진에게 특별히 바랄께 있나 싶다. 하지만 회사에 일하다보면 개개인은 회사내 업무를 잘하게 되지만 시간이 지날수록 버블에 갇히게 되고 시장에서의 나의 경쟁력도 모르고 시간이 지가게 된다.","성장","이 기업을 추천 합니다!"
"62",NA,"30139","1721047","엔지니어링","현직원","경기","2020. 06. 26",40,40,80,40,80,100,"명함줄때 대한민국사람이면 다아는회사라 다들부러워한다는게 장점","위에 설명한 장점빼곤 업무강도나 조직분위기는 부바부로 랜덤성이강함","부서이동할수있는 기회가올때 바로바로 홈페이지에 보여주세요","비슷","이 기업을 추천하지 않습니다."
"63",NA,"30139","1720332","디자인","현직원","서울","2020. 06. 25",100,80,100,100,100,80,"복지가 좋으며 연봉이 높습니다. 연차 자유로우며 자율출퇴근제가 있습니다. 40시간 이상 근무하지 않습니다. 회식 잘 없습니다.","디자이너로서 성장을 위한 곳은 아니라 생각합니다. 새로운 경험을 하기 위해서는 좋은 팀을 골라야 합니다. 하지만 다양한 팀으로 이동이 가능하기 때문에 일단 들어오면 퇴사하기 쉽지 않습니다.","다양한 경험을 해볼 수 있도록 여러 제도가 뒷받침 되어야 합니다.","비슷","이 기업을 추천 합니다!"
"64",NA,"30139","1720241","경영/기획/컨설팅","현직원","해외","2020. 06. 25",80,100,100,80,60,60,"훌륭한 동료들이 많아 배우고 싶은 것이 있을 때 쉽게 찾아 배울 수 있음","큰 회사이기 때문에 비효율적인 면이 없진 않지만 많이 개선되고있는중임","지금처럼하되 코로나 이후 어떤 방향으로 가야할지 많은 고민 바람","성장","이 기업을 추천 합니다!"
"65",NA,"30139","1719942","경영/기획/컨설팅","전직원","대구","2020. 06. 25",100,100,80,20,80,60,"헌신적인동료들과 타기업대비 공정한 성과주의 (학연,지연 없음)","각자 부서와 맡은바에서 최적의 효용을 내는데 열중하는 가운데 서로 다른 이해관계가 상충되었을 때 이를 적절히 조율하는 과정이 아쉬움","지금은 조금 더 다양성을 인정하고 변화하는 세상을 이해하려는 노력이 필요한 때 (SET부문)","비슷","이 기업을 추천 합니다!"
"66",NA,"30139","1719333","IT/인터넷","전직원","서울","2020. 06. 25",100,100,100,100,100,100,"글로벌 1위 국내 1위에 걸맞는 체계적인 업무 시스템을 보유한 회사입니다.","단점으로는 강하고 많은 업무량으로 처음에는 힘들 수도 있습니다.","조금 더 복지를 개선하여 가장 일하기 좋은 업무 환경을 만들어 주세요","성장","이 기업을 추천하지 않습니다."
"67",NA,"30139","1718674","IT/인터넷","전직원","서울","2020. 06. 24",80,40,40,40,40,40,"신규사업 추진에 적극적인 투자를 하여 돈도 많이 주고 윗사람들이 밥도 잘사줌 화장실도깨끗함 청소도 안해도됨","근무시간이 길고 업무가빡쌤  출퇴근시간이 너무 빠듯함 점심시간 1시간밖에안되서 밥제대로 못먹음","돈도 많이 주고 연봉도 많이주고 식대 야근비등 많이 주셨으면 좋겠습니다.","성장","이 기업을 추천 합니다!"
"68",NA,"30139","1718423","디자인","현직원","경기","2020. 06. 24",60,40,80,40,20,40,"눈치는 기본적으로 보이나 자유롭게 사용가능 (업무상태를보고 조율) 지금은 야근이 많이 없는 추세(?)사람들은 대부분 좋다(상사들은 역시나 빼고)","밖에서 보는것과달리 대기업이라하지만 내부 프로세스는 많이 올드함. 혁신과 창조를 바라지만 현실은 눈에 익은 것과 타사들의 좋은점만 빼다쓰는 보수&카피족+옛감성의 윗분들.기본적인 업무지원이 되지않으며 부서별 눈치싸움이 있음.","각 분야 전문가는 왜 있겠는가. 하나부터 열까지 다 본인이 손대야만 직정이 풀리는점 고쳐야함.어느정도는 담당자에게 맡기고 말에 귀기울이로 참고라도 하는 태도와 아직도 너무나도 수직적인 분위기 개선필요.","비슷","이 기업을 추천하지 않습니다."
"69",NA,"30139","1717320","IT/인터넷","현직원","경기","2020. 06. 23",100,80,100,80,100,80,"완벽한 프로세스, 내가 찾는 무엇이든지 이미 프로세스화 되어있고, 하고 싶은 할 수 있는 모든 일에 대한 지원을 아끼지 않음.","글로벌 기업에 걸맞는 성과와 항상 업계최고를 지향해야 한다는 점이 부담으로 작용할 수 있음.","삼성전자의 미래를 너무 제조에서만 찾으려고 하지 않았으면","성장","이 기업을 추천 합니다!"
"70",NA,"30139","1716185","IT/인터넷","전직원","경기","2020. 06. 23",80,60,80,80,80,60,"국내 최고의 대기업에 걸맞는 복지와 근무환경.캠퍼스가 잘 구성되어 있음.업무문화가 지속적으로 개선 중.","가끔씩 경영진에서 수직적으로 내려오는 이해할 수 없지만 무조건 처리해야 하는 업무가 있음","보다 실무자 중심의 의사결정이 이루어지면 좋겠음","비슷","이 기업을 추천 합니다!"
"71",NA,"30139","1715794","마케팅/시장조사","전직원","서울","2020. 06. 23",80,100,100,100,100,100,"대기업이기에 체계적이고, 일의 세분화가 잘 되어 있다. 그렇기에 개개인이 그 틀에 잘 적응하여 따라가기만 하면 된다.","개인의 역량이 발휘되지 못한다는 아쉬움이 크게 남아 있다.","딱히 바라는 점은 없지만, 그룹 특성상 좀 더 개인의 역량을 발휘할 수 있는 기회가 많아졌으면 한다.","성장","이 기업을 추천 합니다!"
"72",NA,"30139","1713725","연구개발","현직원","경기","2020. 06. 21",80,60,100,80,80,40,"복지제도 좋고, 인지도도 좋고, 주변 지인도 다 알아주는 기업입니다. 명함 주고 받을때 기분 좋습니다.","1. 보고서 작성이 너무 많다.2. 중요한 업무라기 보다 단순 업무가 많다. (사무적으로)3. 사람이 많다 보니 나와 잘 맞지 않는 상사가 있으면 매우 힘듦","모든 면에서 다 좋으나, 위아래간 소통이 제대로 이루어 졌으면 합니다. 보고서 자료 작성도 줄어들었으면 좋겠습니다. 보고받는 사람은 많고, 업무하는 사람은 적습니다.","비슷","이 기업을 추천 합니다!"
"73",NA,"30139","1712771","경영/기획/컨설팅","현직원","경기","2020. 06. 20",40,60,80,20,40,40,"자부심과 보너스가 나오면 많은 월급tv와 생활가전 신제품은 싸게 구매 가능","비합리적인 조직문화지나친 빨리빨리 문화알수없는 야근점점 적어지는 보너스와 많지않은 기본급","겉으로만 조직문화 개선을 외치지 말고 왜 유능한 인력들이 퇴사하는지 알아주세요","비슷","이 기업을 추천하지 않습니다."
"74",NA,"30139","1712018","생산/제조","전직원","경기","2020. 06. 19",80,60,80,60,80,80,"대기업이라 밥이 맛있고 기숙사가 좋습니다 회사 모임이 많습니다 또래 친구를 많이 사귈수 있습니다","일이 힘들도 기숙사에 들어가서 잠만 자게 됩니다 의외로 공부할것도 많더 현장직할수 있는 체력이 필요합니다","특별히 없습니다 회사는 좋다고 생각합니다","성장","이 기업을 추천 합니다!"
"75",NA,"30139","1711869","경영/기획/컨설팅","현직원","서울","2020. 06. 19",60,60,80,60,60,60,"물건을 싸게 살수있음. 그래서 필요한 물건 합리적으로 삼","사무직의 경우 일의 강도가 높은편 정말 하루종일 일해도 모자름","이미 너무 큰 회사라 더이상 성장할 수 있을까 의문이다.","비슷","이 기업을 추천하지 않습니다."
"76",NA,"30139","1711658","생산/제조","현직원","경기","2020. 06. 19",80,80,100,80,100,100,"높은 연봉과 체계적인 교육 시스템, 커리어를 쌓기에도 훌륭한 회사임에 틀림없다. 밥도 맛있다. 그 중, 교육 시스템이 가장 마음에 들었다.","경쟁이 과열되다 보면 스트레스 받을일이 종종 생긴다. 특히, 종종 사내 정치꾼들을 만날 수 있는데 너무 피곤하다.","딱히 바라는 것은 없다. 일한 만큼 이상의 돈이 들어온다.","성장","이 기업을 추천 합니다!"
